tag,step,wall_time,value
train/muon_learning_rate,48225,1789385199.9585638,0.0012743648840114474
train/muon_learning_rate,48226,1789385200.165968,0.0012742653489112854
train/muon_learning_rate,48227,1789385200.3739994,0.0012741659302264452
train/muon_learning_rate,48228,1789385200.5818982,0.0012740663951262832
train/muon_learning_rate,48229,1789385200.7892077,0.001273966976441443
train/muon_learning_rate,48230,1789385200.9966812,0.001273867441341281
train/muon_learning_rate,48231,1789385201.20389,0.0012737680226564407
train/muon_learning_rate,48232,1789385201.4113286,0.0012736684875562787
train/muon_learning_rate,48233,1789385201.6186953,0.0012735690688714385
train/muon_learning_rate,48234,1789385201.825802,0.0012734695337712765
train/muon_learning_rate,48235,1789385202.0334997,0.0012733699986711144
train/muon_learning_rate,48236,1789385202.241324,0.0012732705799862742
train/muon_learning_rate,48237,1789385202.4490263,0.0012731710448861122
train/muon_learning_rate,48238,1789385202.662443,0.001273071626201272
train/muon_learning_rate,48239,1789385202.8703756,0.00127297209110111
train/muon_learning_rate,48240,1789385203.3565497,0.0012728726724162698
train/muon_learning_rate,48241,1789385203.5737097,0.0012727731373161077
train/muon_learning_rate,48242,1789385203.781197,0.0012726737186312675
train/muon_learning_rate,48243,1789385203.9887798,0.0012725741835311055
train/muon_learning_rate,48244,1789385204.1996558,0.0012724747648462653
train/muon_learning_rate,48245,1789385204.4100435,0.0012723752297461033
train/muon_learning_rate,48246,1789385204.6180046,0.001272275811061263
train/muon_learning_rate,48247,1789385204.8253343,0.001272176275961101
train/muon_learning_rate,48248,1789385205.0332017,0.001272076740860939
train/muon_learning_rate,48249,1789385205.2438521,0.0012719773221760988
train/muon_learning_rate,48250,1789385205.455817,0.0012718777870759368
train/muon_learning_rate,48251,1789385205.6665657,0.0012717783683910966
train/muon_learning_rate,48252,1789385205.8768363,0.0012716788332909346
train/muon_learning_rate,48253,1789385206.0874865,0.0012715794146060944
train/muon_learning_rate,48254,1789385206.2983234,0.0012714798795059323
train/muon_learning_rate,48255,1789385206.5088103,0.0012713804608210921
train/muon_learning_rate,48256,1789385206.7190096,0.00127128092572093
train/muon_learning_rate,48257,1789385206.929162,0.00127118150703609
train/muon_learning_rate,48258,1789385207.1399133,0.0012710819719359279
train/muon_learning_rate,48259,1789385207.350454,0.0012709824368357658
train/muon_learning_rate,48260,1789385207.5610933,0.0012708830181509256
train/muon_learning_rate,48261,1789385207.7722392,0.0012707834830507636
train/muon_learning_rate,48262,1789385207.9831157,0.0012706840643659234
train/muon_learning_rate,48263,1789385208.1939745,0.0012705845292657614
train/muon_learning_rate,48264,1789385208.4042685,0.0012704851105809212
train/muon_learning_rate,48265,1789385208.6122036,0.0012703855754807591
train/muon_learning_rate,48266,1789385208.8226788,0.001270286156795919
train/muon_learning_rate,48267,1789385209.0327215,0.001270186621695757
train/muon_learning_rate,48268,1789385209.2436528,0.0012700872030109167
train/muon_learning_rate,48269,1789385209.4556606,0.0012699876679107547
train/muon_learning_rate,48270,1789385209.9282427,0.0012698881328105927
train/muon_learning_rate,48271,1789385210.1478043,0.0012697887141257524
train/muon_learning_rate,48272,1789385210.3591263,0.0012696891790255904
train/muon_learning_rate,48273,1789385210.5687313,0.0012695897603407502
train/muon_learning_rate,48274,1789385210.776263,0.0012694902252405882
train/muon_learning_rate,48275,1789385210.9838662,0.001269390806555748
train/muon_learning_rate,48276,1789385211.192137,0.001269291271455586
train/muon_learning_rate,48277,1789385211.800533,0.0012691918527707458
train/muon_learning_rate,48278,1789385212.011005,0.0012690923176705837
train/muon_learning_rate,48279,1789385212.2214613,0.0012689928989857435
train/muon_learning_rate,48280,1789385212.4317803,0.0012688933638855815
train/muon_learning_rate,48281,1789385212.6448884,0.0012687938287854195
train/muon_learning_rate,48282,1789385212.85567,0.0012686944101005793
train/muon_learning_rate,48283,1789385213.0673373,0.0012685948750004172
train/muon_learning_rate,48284,1789385213.2787359,0.001268495456315577
train/muon_learning_rate,48285,1789385213.4890938,0.001268395921215415
train/muon_learning_rate,48286,1789385213.6991823,0.0012682965025305748
train/muon_learning_rate,48287,1789385213.909462,0.0012681969674304128
train/muon_learning_rate,48288,1789385214.1200411,0.0012680975487455726
train/muon_learning_rate,48289,1789385214.331043,0.0012679980136454105
train/muon_learning_rate,48290,1789385214.5414321,0.0012678985949605703
train/muon_learning_rate,48291,1789385214.7523296,0.0012677990598604083
train/muon_learning_rate,48292,1789385214.9624474,0.0012676995247602463
train/muon_learning_rate,48293,1789385215.1727357,0.001267600106075406
train/muon_learning_rate,48294,1789385215.3822615,0.001267500570975244
train/muon_learning_rate,48295,1789385215.5893896,0.0012674011522904038
train/muon_learning_rate,48296,1789385215.7971482,0.0012673016171902418
train/muon_learning_rate,48297,1789385216.0076082,0.0012672021985054016
train/muon_learning_rate,48298,1789385216.2181249,0.0012671026634052396
train/muon_learning_rate,48299,1789385216.42863,0.0012670032447203994
train/muon_learning_rate,48300,1789385216.9015994,0.0012669037096202374
train/muon_learning_rate,48301,1789385217.1179264,0.0012668042909353971
train/muon_learning_rate,48302,1789385217.3282883,0.0012667047558352351
train/muon_learning_rate,48303,1789385217.5429218,0.001266605220735073
train/muon_learning_rate,48304,1789385217.797903,0.0012665058020502329
train/muon_learning_rate,48305,1789385218.0553865,0.0012664062669500709
train/muon_learning_rate,48306,1789385218.2845511,0.0012663068482652307
train/muon_learning_rate,48307,1789385218.5061004,0.0012662073131650686
train/muon_learning_rate,48308,1789385218.7221673,0.0012661078944802284
train/muon_learning_rate,48309,1789385218.9823031,0.0012660083593800664
train/muon_learning_rate,48310,1789385219.221895,0.0012659089406952262
train/muon_learning_rate,48311,1789385219.4327078,0.0012658094055950642
train/muon_learning_rate,48312,1789385219.6428583,0.001265709986910224
train/muon_learning_rate,48313,1789385219.8505216,0.001265610451810062
train/muon_learning_rate,48314,1789385220.0590122,0.0012655110331252217
train/muon_learning_rate,48315,1789385220.2670202,0.0012654114980250597
train/muon_learning_rate,48316,1789385220.475158,0.0012653119629248977
train/muon_learning_rate,48317,1789385220.682846,0.0012652125442400575
train/muon_learning_rate,48318,1789385220.8905315,0.0012651130091398954
train/muon_learning_rate,48319,1789385221.100905,0.0012650135904550552
train/muon_learning_rate,48320,1789385221.3117926,0.0012649140553548932
train/muon_learning_rate,48321,1789385221.5280151,0.001264814636670053
train/muon_learning_rate,48322,1789385221.7385464,0.001264715101569891
train/muon_learning_rate,48323,1789385221.9490871,0.0012646156828850508
train/muon_learning_rate,48324,1789385222.15949,0.0012645161477848887
train/muon_learning_rate,48325,1789385222.3701053,0.0012644167291000485
train/muon_learning_rate,48326,1789385222.5807827,0.0012643171939998865
train/muon_learning_rate,48327,1789385222.7924392,0.0012642176588997245
train/muon_learning_rate,48328,1789385223.0037262,0.0012641182402148843
train/muon_learning_rate,48329,1789385223.2146168,0.0012640187051147223
train/muon_learning_rate,48330,1789385223.7175133,0.001263919286429882
train/muon_learning_rate,48331,1789385223.932235,0.00126381975132972
train/muon_learning_rate,48332,1789385224.1411283,0.0012637203326448798
train/muon_learning_rate,48333,1789385224.3509467,0.0012636207975447178
train/muon_learning_rate,48334,1789385224.5587816,0.0012635213788598776
train/muon_learning_rate,48335,1789385224.766282,0.0012634218437597156
train/muon_learning_rate,48336,1789385224.9744382,0.0012633224250748754
train/muon_learning_rate,48337,1789385225.1821659,0.0012632228899747133
train/muon_learning_rate,48338,1789385225.3899,0.0012631233548745513
train/muon_learning_rate,48339,1789385225.5973296,0.001263023936189711
train/muon_learning_rate,48340,1789385225.804825,0.001262924401089549
train/muon_learning_rate,48341,1789385226.0127983,0.0012628249824047089
train/muon_learning_rate,48342,1789385226.220844,0.0012627254473045468
train/muon_learning_rate,48343,1789385226.4286692,0.0012626260286197066
train/muon_learning_rate,48344,1789385226.636481,0.0012625264935195446
train/muon_learning_rate,48345,1789385226.8438027,0.0012624270748347044
train/muon_learning_rate,48346,1789385227.0515344,0.0012623275397345424
train/muon_learning_rate,48347,1789385227.259257,0.0012622281210497022
train/muon_learning_rate,48348,1789385227.4671702,0.0012621285859495401
train/muon_learning_rate,48349,1789385227.6775496,0.0012620290508493781
train/muon_learning_rate,48350,1789385227.8857872,0.001261929632164538
train/muon_learning_rate,48351,1789385228.0943499,0.0012618300970643759
train/muon_learning_rate,48352,1789385228.3032298,0.0012617306783795357
train/muon_learning_rate,48353,1789385228.5115387,0.0012616311432793736
train/muon_learning_rate,48354,1789385228.7225547,0.0012615317245945334
train/muon_learning_rate,48355,1789385228.9329028,0.0012614321894943714
train/muon_learning_rate,48356,1789385229.1431189,0.0012613327708095312
train/muon_learning_rate,48357,1789385229.3537378,0.0012612332357093692
train/muon_learning_rate,48358,1789385229.5643528,0.001261133817024529
train/muon_learning_rate,48359,1789385229.7749057,0.001261034281924367
train/muon_learning_rate,48360,1789385230.249616,0.001260934746824205
train/muon_learning_rate,48361,1789385230.4656966,0.0012608353281393647
train/muon_learning_rate,48362,1789385230.6834867,0.0012607357930392027
train/muon_learning_rate,48363,1789385230.894767,0.0012606363743543625
train/muon_learning_rate,48364,1789385231.1053777,0.0012605368392542005
train/muon_learning_rate,48365,1789385231.3159716,0.0012604374205693603
train/muon_learning_rate,48366,1789385231.52639,0.0012603378854691982
train/muon_learning_rate,48367,1789385231.7367136,0.001260238466784358
train/muon_learning_rate,48368,1789385231.9468675,0.001260138931684196
train/muon_learning_rate,48369,1789385232.1573586,0.0012600395129993558
train/muon_learning_rate,48370,1789385232.368777,0.0012599399778991938
train/muon_learning_rate,48371,1789385232.580228,0.0012598404427990317
train/muon_learning_rate,48372,1789385232.7917378,0.0012597410241141915
train/muon_learning_rate,48373,1789385233.002768,0.0012596414890140295
train/muon_learning_rate,48374,1789385233.2134295,0.0012595420703291893
train/muon_learning_rate,48375,1789385233.4242413,0.0012594425352290273
train/muon_learning_rate,48376,1789385233.6345813,0.001259343116544187
train/muon_learning_rate,48377,1789385233.8452742,0.001259243581444025
train/muon_learning_rate,48378,1789385234.0562484,0.0012591441627591848
train/muon_learning_rate,48379,1789385234.2645898,0.0012590446276590228
train/muon_learning_rate,48380,1789385234.4831512,0.0012589452089741826
train/muon_learning_rate,48381,1789385234.6947558,0.0012588456738740206
train/muon_learning_rate,48382,1789385234.910447,0.0012587462551891804
train/muon_learning_rate,48383,1789385235.1226854,0.0012586467200890183
train/muon_learning_rate,48384,1789385235.3337145,0.0012585471849888563
train/muon_learning_rate,48385,1789385235.5447958,0.0012584477663040161
train/muon_learning_rate,48386,1789385235.7555382,0.001258348231203854
train/muon_learning_rate,48387,1789385235.9660976,0.0012582488125190139
train/muon_learning_rate,48388,1789385236.1766438,0.0012581492774188519
train/muon_learning_rate,48389,1789385236.3879125,0.0012580498587340117
train/muon_learning_rate,48390,1789385236.865838,0.0012579503236338496
train/muon_learning_rate,48391,1789385237.082543,0.0012578509049490094
train/muon_learning_rate,48392,1789385237.2965987,0.0012577513698488474
train/muon_learning_rate,48393,1789385237.5073507,0.0012576519511640072
train/muon_learning_rate,48394,1789385237.7181637,0.0012575524160638452
train/muon_learning_rate,48395,1789385237.9288614,0.0012574528809636831
train/muon_learning_rate,48396,1789385238.139816,0.001257353462278843
train/muon_learning_rate,48397,1789385238.3501256,0.001257253927178681
train/muon_learning_rate,48398,1789385238.5610673,0.0012571545084938407
train/muon_learning_rate,48399,1789385238.772163,0.0012570549733936787
train/muon_learning_rate,48400,1789385238.9830096,0.0012569555547088385
train/muon_learning_rate,48401,1789385239.1937928,0.0012568560196086764
train/muon_learning_rate,48402,1789385239.407639,0.0012567566009238362
train/muon_learning_rate,48403,1789385239.6196294,0.0012566570658236742
train/muon_learning_rate,48404,1789385239.8299363,0.001256557647138834
train/muon_learning_rate,48405,1789385240.040885,0.001256458112038672
train/muon_learning_rate,48406,1789385240.2516272,0.00125635857693851
train/muon_learning_rate,48407,1789385240.46215,0.0012562591582536697
train/muon_learning_rate,48408,1789385240.6725223,0.0012561596231535077
train/muon_learning_rate,48409,1789385240.880646,0.0012560602044686675
train/muon_learning_rate,48410,1789385241.088809,0.0012559606693685055
train/muon_learning_rate,48411,1789385241.29667,0.0012558612506836653
train/muon_learning_rate,48412,1789385241.504579,0.0012557617155835032
train/muon_learning_rate,48413,1789385241.7127614,0.001255662296898663
train/muon_learning_rate,48414,1789385241.9206378,0.001255562761798501
train/muon_learning_rate,48415,1789385242.1283572,0.0012554633431136608
train/muon_learning_rate,48416,1789385242.336607,0.0012553638080134988
train/muon_learning_rate,48417,1789385242.5441887,0.0012552642729133368
train/muon_learning_rate,48418,1789385242.7554343,0.0012551648542284966
train/muon_learning_rate,48419,1789385242.966478,0.0012550653191283345
train/muon_learning_rate,48420,1789385243.4477532,0.0012549659004434943
train/muon_learning_rate,48421,1789385243.6670828,0.0012548663653433323
train/muon_learning_rate,48422,1789385243.8773556,0.001254766946658492
train/muon_learning_rate,48423,1789385244.0881462,0.00125466741155833
train/muon_learning_rate,48424,1789385244.299392,0.0012545679928734899
train/muon_learning_rate,48425,1789385244.5101368,0.0012544684577733278
train/muon_learning_rate,48426,1789385245.1151893,0.0012543690390884876
train/muon_learning_rate,48427,1789385245.3258405,0.0012542695039883256
train/muon_learning_rate,48428,1789385245.5360882,0.0012541699688881636
train/muon_learning_rate,48429,1789385245.7469227,0.0012540705502033234
train/muon_learning_rate,48430,1789385245.9611568,0.0012539710151031613
train/muon_learning_rate,48431,1789385246.1700385,0.0012538715964183211
train/muon_learning_rate,48432,1789385246.3786614,0.001253772061318159
train/muon_learning_rate,48433,1789385246.5863717,0.001253672642633319
train/muon_learning_rate,48434,1789385246.794056,0.0012535731075331569
train/muon_learning_rate,48435,1789385247.0041761,0.0012534736888483167
train/muon_learning_rate,48436,1789385247.2140427,0.0012533741537481546
train/muon_learning_rate,48437,1789385247.4223158,0.0012532747350633144
train/muon_learning_rate,48438,1789385247.6419,0.0012531751999631524
train/muon_learning_rate,48439,1789385247.8886297,0.0012530756648629904
train/muon_learning_rate,48440,1789385248.1425886,0.0012529762461781502
train/muon_learning_rate,48441,1789385248.3845668,0.0012528767110779881
train/muon_learning_rate,48442,1789385248.6102052,0.001252777292393148
train/muon_learning_rate,48443,1789385248.826065,0.001252677757292986
train/muon_learning_rate,48444,1789385249.0840461,0.0012525783386081457
train/muon_learning_rate,48445,1789385249.3265665,0.0012524788035079837
train/muon_learning_rate,48446,1789385249.540783,0.0012523793848231435
train/muon_learning_rate,48447,1789385249.758843,0.0012522798497229815
train/muon_learning_rate,48448,1789385249.9707508,0.0012521804310381413
train/muon_learning_rate,48449,1789385250.1816854,0.0012520808959379792
train/muon_learning_rate,48450,1789385250.6907558,0.001251981477253139
train/muon_learning_rate,48451,1789385250.905747,0.001251881942152977
train/muon_learning_rate,48452,1789385251.1135252,0.001251782407052815
train/muon_learning_rate,48453,1789385251.3217244,0.0012516829883679748
train/muon_learning_rate,48454,1789385251.5291758,0.0012515834532678127
train/muon_learning_rate,48455,1789385251.7367792,0.0012514840345829725
train/muon_learning_rate,48456,1789385251.9446507,0.0012513844994828105
train/muon_learning_rate,48457,1789385252.15235,0.0012512850807979703
train/muon_learning_rate,48458,1789385252.3597775,0.0012511855456978083
train/muon_learning_rate,48459,1789385252.567282,0.001251086127012968
train/muon_learning_rate,48460,1789385252.775024,0.001250986591912806
train/muon_learning_rate,48461,1789385252.9829988,0.0012508871732279658
train/muon_learning_rate,48462,1789385253.1909182,0.0012507876381278038
train/muon_learning_rate,48463,1789385253.3992105,0.0012506881030276418
train/muon_learning_rate,48464,1789385253.607257,0.0012505886843428016
train/muon_learning_rate,48465,1789385253.8180478,0.0012504891492426395
train/muon_learning_rate,48466,1789385254.0289137,0.0012503897305577993
train/muon_learning_rate,48467,1789385254.2395885,0.0012502901954576373
train/muon_learning_rate,48468,1789385254.4508135,0.001250190776772797
train/muon_learning_rate,48469,1789385254.6616442,0.001250091241672635
train/muon_learning_rate,48470,1789385254.872258,0.0012499918229877949
train/muon_learning_rate,48471,1789385255.0832124,0.0012498922878876328
train/muon_learning_rate,48472,1789385255.2941647,0.0012497928692027926
train/muon_learning_rate,48473,1789385255.5053666,0.0012496933341026306
train/muon_learning_rate,48474,1789385255.7163033,0.0012495937990024686
train/muon_learning_rate,48475,1789385255.9267058,0.0012494943803176284
train/muon_learning_rate,48476,1789385256.137133,0.0012493948452174664
train/muon_learning_rate,48477,1789385256.3481665,0.0012492954265326262
train/muon_learning_rate,48478,1789385256.5590074,0.0012491958914324641
train/muon_learning_rate,48479,1789385256.7696958,0.001249096472747624
train/muon_learning_rate,48480,1789385257.2520342,0.0012489969376474619
train/muon_learning_rate,48481,1789385257.4696996,0.0012488975189626217
train/muon_learning_rate,48482,1789385257.685668,0.0012487979838624597
train/muon_learning_rate,48483,1789385257.8974452,0.0012486985651776195
train/muon_learning_rate,48484,1789385258.109319,0.0012485990300774574
train/muon_learning_rate,48485,1789385258.328578,0.0012484994949772954
train/muon_learning_rate,48486,1789385258.539725,0.0012484000762924552
train/muon_learning_rate,48487,1789385258.7509108,0.0012483005411922932
train/muon_learning_rate,48488,1789385258.963052,0.001248201122507453
train/muon_learning_rate,48489,1789385259.1752722,0.001248101587407291
train/muon_learning_rate,48490,1789385259.3858643,0.0012480021687224507
train/muon_learning_rate,48491,1789385259.5967195,0.0012479026336222887
train/muon_learning_rate,48492,1789385259.811338,0.0012478032149374485
train/muon_learning_rate,48493,1789385260.0225952,0.0012477036798372865
train/muon_learning_rate,48494,1789385260.235905,0.0012476042611524463
train/muon_learning_rate,48495,1789385260.4481103,0.0012475047260522842
train/muon_learning_rate,48496,1789385260.6599731,0.0012474051909521222
train/muon_learning_rate,48497,1789385260.8703945,0.001247305772267282
train/muon_learning_rate,48498,1789385261.0811467,0.00124720623716712
train/muon_learning_rate,48499,1789385261.2921548,0.0012471068184822798
train/muon_learning_rate,48500,1789385261.5027816,0.0012470072833821177
train/muon_learning_rate,48501,1789385261.7133875,0.0012469078646972775
train/muon_learning_rate,48502,1789385261.923989,0.0012468083295971155
train/muon_learning_rate,48503,1789385262.137761,0.0012467089109122753
train/muon_learning_rate,48504,1789385262.348326,0.0012466093758121133
train/muon_learning_rate,48505,1789385262.558781,0.001246509957127273
train/muon_learning_rate,48506,1789385262.7700157,0.001246410422027111
train/muon_learning_rate,48507,1789385262.985458,0.001246310886926949
train/muon_learning_rate,48508,1789385263.198197,0.0012462114682421088
train/muon_learning_rate,48509,1789385263.4091856,0.0012461119331419468
train/muon_learning_rate,48510,1789385263.8829868,0.0012460125144571066
train/muon_learning_rate,48511,1789385264.0997474,0.0012459129793569446
train/muon_learning_rate,48512,1789385264.3100772,0.0012458135606721044
train/muon_learning_rate,48513,1789385264.5211859,0.0012457140255719423
train/muon_learning_rate,48514,1789385264.7343898,0.0012456146068871021
train/muon_learning_rate,48515,1789385264.947299,0.00124551507178694
train/muon_learning_rate,48516,1789385265.1622622,0.0012454156531021
train/muon_learning_rate,48517,1789385265.374006,0.0012453161180019379
train/muon_learning_rate,48518,1789385265.589366,0.0012452165829017758
train/muon_learning_rate,48519,1789385265.800295,0.0012451171642169356
train/muon_learning_rate,48520,1789385266.0109925,0.0012450176291167736
train/muon_learning_rate,48521,1789385266.2221737,0.0012449182104319334
train/muon_learning_rate,48522,1789385266.4328766,0.0012448186753317714
train/muon_learning_rate,48523,1789385266.6430368,0.0012447192566469312
train/muon_learning_rate,48524,1789385266.853692,0.0012446197215467691
train/muon_learning_rate,48525,1789385267.063992,0.001244520302861929
train/muon_learning_rate,48526,1789385267.2750163,0.001244420767761767
train/muon_learning_rate,48527,1789385267.486918,0.0012443213490769267
train/muon_learning_rate,48528,1789385267.6976113,0.0012442218139767647
train/muon_learning_rate,48529,1789385267.9087362,0.0012441223952919245
train/muon_learning_rate,48530,1789385268.1198227,0.0012440228601917624
train/muon_learning_rate,48531,1789385268.3314457,0.0012439233250916004
train/muon_learning_rate,48532,1789385268.5423894,0.0012438239064067602
train/muon_learning_rate,48533,1789385268.753058,0.0012437243713065982
train/muon_learning_rate,48534,1789385268.9664621,0.001243624952621758
train/muon_learning_rate,48535,1789385269.177361,0.001243525417521596
train/muon_learning_rate,48536,1789385269.3879702,0.0012434259988367558
train/muon_learning_rate,48537,1789385269.6002169,0.0012433264637365937
train/muon_learning_rate,48538,1789385269.8107865,0.0012432270450517535
train/muon_learning_rate,48539,1789385270.0215135,0.0012431275099515915
train/muon_learning_rate,48540,1789385270.495356,0.0012430280912667513
train/muon_learning_rate,48541,1789385270.7208245,0.0012429285561665893
train/muon_learning_rate,48542,1789385270.9310336,0.0012428290210664272
train/muon_learning_rate,48543,1789385271.141804,0.001242729602381587
train/muon_learning_rate,48544,1789385271.3524315,0.001242630067281425
train/muon_learning_rate,48545,1789385271.5632303,0.0012425306485965848
train/muon_learning_rate,48546,1789385271.7774916,0.0012424311134964228
train/muon_learning_rate,48547,1789385271.9891202,0.0012423316948115826
train/muon_learning_rate,48548,1789385272.1997817,0.0012422321597114205
train/muon_learning_rate,48549,1789385272.4106498,0.0012421327410265803
train/muon_learning_rate,48550,1789385272.6211114,0.0012420332059264183
train/muon_learning_rate,48551,1789385272.8327787,0.001241933787241578
train/muon_learning_rate,48552,1789385273.0435104,0.001241834252141416
train/muon_learning_rate,48553,1789385273.2561252,0.001241734717041254
train/muon_learning_rate,48554,1789385273.4670727,0.0012416352983564138
train/muon_learning_rate,48555,1789385273.677663,0.0012415357632562518
train/muon_learning_rate,48556,1789385273.8887339,0.0012414363445714116
train/muon_learning_rate,48557,1789385274.0997689,0.0012413368094712496
train/muon_learning_rate,48558,1789385274.310623,0.0012412373907864094
train/muon_learning_rate,48559,1789385274.521621,0.0012411378556862473
train/muon_learning_rate,48560,1789385274.732365,0.0012410384370014071
train/muon_learning_rate,48561,1789385274.9440866,0.0012409389019012451
train/muon_learning_rate,48562,1789385275.154225,0.001240839483216405
train/muon_learning_rate,48563,1789385275.3654623,0.0012407399481162429
train/muon_learning_rate,48564,1789385275.579582,0.0012406404130160809
train/muon_learning_rate,48565,1789385275.7901516,0.0012405409943312407
train/muon_learning_rate,48566,1789385276.0005405,0.0012404414592310786
train/muon_learning_rate,48567,1789385276.2115963,0.0012403420405462384
train/muon_learning_rate,48568,1789385276.423109,0.0012402425054460764
train/muon_learning_rate,48569,1789385276.633527,0.0012401430867612362
train/muon_learning_rate,48570,1789385277.135004,0.0012400435516610742
train/muon_learning_rate,48571,1789385277.3522177,0.001239944132976234
train/muon_learning_rate,48572,1789385277.5651727,0.001239844597876072
train/muon_learning_rate,48573,1789385277.7885194,0.0012397451791912317
train/muon_learning_rate,48574,1789385278.0541244,0.0012396456440910697
train/muon_learning_rate,48575,1789385278.713616,0.0012395461089909077
train/muon_learning_rate,48576,1789385278.9496067,0.0012394466903060675
train/muon_learning_rate,48577,1789385279.2122157,0.0012393471552059054
train/muon_learning_rate,48578,1789385279.4304745,0.0012392477365210652
train/muon_learning_rate,48579,1789385279.6407306,0.0012391482014209032
train/muon_learning_rate,48580,1789385279.851003,0.001239048782736063
train/muon_learning_rate,48581,1789385280.0624754,0.001238949247635901
train/muon_learning_rate,48582,1789385280.273913,0.0012388498289510608
train/muon_learning_rate,48583,1789385280.4851117,0.0012387502938508987
train/muon_learning_rate,48584,1789385280.6956499,0.0012386508751660585
train/muon_learning_rate,48585,1789385280.9059367,0.0012385513400658965
train/muon_learning_rate,48586,1789385281.1161628,0.0012384518049657345
train/muon_learning_rate,48587,1789385281.326787,0.0012383523862808943
train/muon_learning_rate,48588,1789385281.5376241,0.0012382528511807323
train/muon_learning_rate,48589,1789385281.7487943,0.001238153432495892
train/muon_learning_rate,48590,1789385281.9590018,0.00123805389739573
train/muon_learning_rate,48591,1789385282.1695697,0.0012379544787108898
train/muon_learning_rate,48592,1789385282.3804247,0.0012378549436107278
train/muon_learning_rate,48593,1789385282.5907419,0.0012377555249258876
train/muon_learning_rate,48594,1789385282.8017771,0.0012376559898257256
train/muon_learning_rate,48595,1789385283.0133407,0.0012375565711408854
train/muon_learning_rate,48596,1789385283.2242458,0.0012374570360407233
train/muon_learning_rate,48597,1789385283.435026,0.0012373576173558831
train/muon_learning_rate,48598,1789385283.6428099,0.001237258082255721
train/muon_learning_rate,48599,1789385283.8505697,0.001237158547155559
train/muon_learning_rate,48600,1789385284.3125749,0.0012370591284707189
train/muon_learning_rate,48601,1789385284.5256276,0.0012369595933705568
train/muon_learning_rate,48602,1789385284.7338166,0.0012368601746857166
train/muon_learning_rate,48603,1789385284.941225,0.0012367606395855546
train/muon_learning_rate,48604,1789385285.151863,0.0012366612209007144
train/muon_learning_rate,48605,1789385285.363783,0.0012365616858005524
train/muon_learning_rate,48606,1789385285.5743263,0.0012364622671157122
train/muon_learning_rate,48607,1789385285.7851377,0.0012363627320155501
train/muon_learning_rate,48608,1789385285.9953575,0.00123626331333071
train/muon_learning_rate,48609,1789385286.2057436,0.001236163778230548
train/muon_learning_rate,48610,1789385286.4188383,0.0012360642431303859
train/muon_learning_rate,48611,1789385286.6321647,0.0012359648244455457
train/muon_learning_rate,48612,1789385286.844093,0.0012358652893453836
train/muon_learning_rate,48613,1789385287.0576358,0.0012357658706605434
train/muon_learning_rate,48614,1789385287.2701411,0.0012356663355603814
train/muon_learning_rate,48615,1789385287.482572,0.0012355669168755412
train/muon_learning_rate,48616,1789385287.6933904,0.0012354673817753792
train/muon_learning_rate,48617,1789385287.9014573,0.001235367963090539
train/muon_learning_rate,48618,1789385288.1094387,0.001235268427990377
train/muon_learning_rate,48619,1789385288.317357,0.0012351690093055367
train/muon_learning_rate,48620,1789385288.5251243,0.0012350694742053747
train/muon_learning_rate,48621,1789385288.733053,0.0012349699391052127
train/muon_learning_rate,48622,1789385288.9405804,0.0012348705204203725
train/muon_learning_rate,48623,1789385289.153478,0.0012347709853202105
train/muon_learning_rate,48624,1789385289.3646557,0.0012346715666353703
train/muon_learning_rate,48625,1789385289.5750308,0.0012345720315352082
train/muon_learning_rate,48626,1789385289.7854118,0.001234472612850368
train/muon_learning_rate,48627,1789385289.9941342,0.001234373077750206
train/muon_learning_rate,48628,1789385290.2030098,0.0012342736590653658
train/muon_learning_rate,48629,1789385290.4120483,0.0012341741239652038
train/muon_learning_rate,48630,1789385290.8752558,0.0012340747052803636
train/muon_learning_rate,48631,1789385291.0909715,0.0012339751701802015
train/muon_learning_rate,48632,1789385291.2986236,0.0012338756350800395
train/muon_learning_rate,48633,1789385291.5060904,0.0012337762163951993
train/muon_learning_rate,48634,1789385291.7134874,0.0012336766812950373
train/muon_learning_rate,48635,1789385291.9209404,0.001233577262610197
train/muon_learning_rate,48636,1789385292.1281993,0.001233477727510035
train/muon_learning_rate,48637,1789385292.3360348,0.0012333783088251948
train/muon_learning_rate,48638,1789385292.543704,0.0012332787737250328
train/muon_learning_rate,48639,1789385292.7538173,0.0012331793550401926
train/muon_learning_rate,48640,1789385292.9614758,0.0012330798199400306
train/muon_learning_rate,48641,1789385293.1691637,0.0012329804012551904
train/muon_learning_rate,48642,1789385293.3768394,0.0012328808661550283
train/muon_learning_rate,48643,1789385293.5847797,0.0012327813310548663
train/muon_learning_rate,48644,1789385293.7926867,0.0012326819123700261
train/muon_learning_rate,48645,1789385294.0006723,0.001232582377269864
train/muon_learning_rate,48646,1789385294.2083886,0.0012324829585850239
train/muon_learning_rate,48647,1789385294.4161415,0.0012323834234848619
train/muon_learning_rate,48648,1789385294.6236582,0.0012322840048000216
train/muon_learning_rate,48649,1789385294.8310096,0.0012321844696998596
train/muon_learning_rate,48650,1789385295.038443,0.0012320850510150194
train/muon_learning_rate,48651,1789385295.2463238,0.0012319855159148574
train/muon_learning_rate,48652,1789385295.4543066,0.0012318860972300172
train/muon_learning_rate,48653,1789385295.6658227,0.0012317865621298552
train/muon_learning_rate,48654,1789385295.8760421,0.0012316870270296931
